0.193548387,0.45,0.186915888,0.356223176,0.320284698,0.262,1
0.209677419,0.15,0.214953271,0.321888412,0.088967972,0.1,1
0.306451613,0.516666667,0.168224299,0.163090129,0.163701068,0.2,2
0.439516129,0.341666667,0.112149533,0.489270386,0.153024911,0.204,3
0.443548387,0.383333333,0.336448598,0.412017167,0.163701068,0.334,6
0.588709677,0.566666667,0.682242991,0.652360515,0.149466192,0.642,2
0.592741935,0.366666667,0.420560748,0.557939914,0.12455516,0.264,4
0.600806452,0.583333333,0.355140187,0.424892704,0.309608541,0.392,2
0.024193548,0.291666667,0.046728972,0.210300429,0.256227758,0.106,2
0.060483871,0.183333333,0.056074766,0.25751073,0.142348754,0.08,2
0.096774194,0.358333333,0.093457944,0.403433476,0.1886121,0.102,1
0.133064516,0.308333333,0.355140187,0.82832618,0.153024911,0.3,2
0.137096774,0.233333333,0.299065421,0.347639485,0.153024911,0.274,1
0.318548387,0.45,0.476635514,0.785407725,0.316725979,0.468,4
0.338709677,0.258333333,0.280373832,0.197424893,0.081850534,0.226,2
0.524193548,0.958333333,0.317757009,0.420600858,0.384341637,0.39,5
0.786290323,0.408333333,0.420560748,0.248927039,0.128113879,0.546,4
0.923387097,0.45,0.476635514,0.394849785,0.110320285,0.472,6
0.004032258,0.191666667,0.308411215,0.377682403,0.014234875,0.224,1
0.008064516,0.241666667,0.093457944,0.244635193,0.049822064,0.062,1
0.068548387,0.25,0.429906542,0.35193133,0.021352313,0.342,1
0.116935484,0.083333333,0.093457944,0,0,0.2,1
0.161290323,0.266666667,0.168224299,0.356223176,0.106761566,0.204,2
0.237903226,0.183333333,0.196261682,0.369098712,0.049822064,0.204,2
0.310483871,0.216666667,0.336448598,0.515021459,0.071174377,0.24,4
0.322580645,0.341666667,0.61682243,0.618025751,0.074733096,0.53,3
0.350806452,0.6,0.196261682,0.141630901,0.081850534,0.256,6
0.362903226,0.458333333,0.130841121,0.317596567,0.195729537,0.178,4
0.403225806,0.691666667,0.242990654,0.364806867,0.59430605,0.386,2
0.439516129,0.275,0.196261682,0.39055794,0,0.564,2
0.443548387,0.891666667,0.14953271,0.330472103,0.476868327,0.336,5
0.649193548,0.283333333,0.775700935,0.52360515,0.039145907,0.796,2
0.004032258,0.208333333,0.046728972,0.115879828,0.096085409,0.018,4
0.02016129,0.066666667,0.130841121,0.13304721,0,0.128,1
0.036290323,0,0.373831776,0,0,0,1
0.084677419,0.491666667,0.102803738,0.227467811,0.391459075,0.138,2
0.112903226,0.391666667,0.102803738,0.201716738,0.15658363,0.156,3
0.125,0.283333333,0.102803738,0.248927039,0.081850534,0.116,2
0.197580645,0.191666667,0.252336449,0.141630901,0,0.266,1
0.225806452,0.408333333,0.177570093,0.493562232,0.177935943,0.216,1
0.366935484,0.308333333,0.205607477,0.386266094,0.049822064,0.162,5
0.439516129,0.308333333,0.485981308,0.39055794,0.017793594,0.348,1
0.5,0.225,0.420560748,0.274678112,0.06405694,0.254,4
0.923387097,0.775,0.803738318,0.519313305,0.199288256,0.9,3
0.012096774,0.158333333,0.327102804,0.429184549,0.135231317,0.214,1
0.012096774,0.291666667,0.14953271,0.261802575,0.117437722,0.144,1
0.044354839,0.141666667,0.121495327,0.347639485,0.03202847,0.166,1
0.060483871,0.3,0.037383178,0.17167382,0.117437722,0.11,1
0.068548387,0.358333333,0.074766355,0.291845494,0.153024911,0.182,2
0.14516129,0.508333333,0.168224299,0.403433476,0.15658363,0.5,1
0.161290323,0.225,0.214953271,0.231759657,0.081850534,0.232,1
0.185483871,0.083333333,0.093457944,0.098712446,0.028469751,0.162,1
0.193548387,0.55,0.177570093,0.47639485,0.078291815,0.266,2
0.213709677,0.266666667,0.121495327,0.154506438,0.138790036,0.2,1
0.318548387,0.25,0.401869159,0.30472103,0.060498221,0.206,2
0.370967742,0.475,0.23364486,0.278969957,0.199288256,0.35,4
0.39516129,0.408333333,0.355140187,0.343347639,0.174377224,0.362,4
0.842741935,1.15,0.757009346,0.575107296,0.298932384,0.748,6
0.004032258,0.241666667,0.046728972,0.115879828,0.046263345,0.114,1
0.02016129,0.116666667,0.168224299,0.08583691,0.071174377,0.2,1
0.028225806,0.175,0.037383178,0.240343348,0.078291815,0.134,1
0.040322581,0.258333333,0.392523364,0.454935622,0.177935943,0.34,2
0.048387097,0.275,0.654205607,1,0.473309609,0.734,1
0.080645161,0.266666667,0.121495327,0.231759657,0.163701068,0.194,1
0.116935484,0.216666667,0.345794393,0.274678112,0.099644128,0.268,2
0.120967742,0.7,0.102803738,0.141630901,0.412811388,0.252,1
0.157258065,0.383333333,0.242990654,0.334763948,0.145907473,0.306,3
0.225806452,0.133333333,0.093457944,0.223175966,0.071174377,0.16,1
0.237903226,0.4,0.121495327,0.52360515,0.103202847,0.2,2
0.362903226,0.591666667,0.093457944,0.300429185,0.142348754,0.22,3
0.431451613,0.475,0.271028037,0.347639485,0.078291815,0.252,1
0.475806452,0.491666667,0.495327103,0.493562232,0.231316726,0.7,3
0.560483871,0.341666667,0.224299065,0.407725322,0.387900356,0.368,5
0.032258065,0.325,0.186915888,0.253218884,0.120996441,0.222,1
0.048387097,0.633333333,0.186915888,0.278969957,0.252669039,0.18,2
0.080645161,0.283333333,0.074766355,0.592274678,0.106761566,0.106,1
0.100806452,0.258333333,0.093457944,0.283261803,0.03202847,0.12,1
0.108870968,0.625,0.682242991,0.587982833,0.416370107,0.622,5
0.120967742,0.441666667,0.140186916,0.484978541,0.15658363,0.108,1
0.161290323,0.275,0.074766355,0.188841202,0.113879004,0.214,2
0.475806452,0.258333333,0.336448598,0.360515021,0.103202847,0.46,1
0.491935484,0.366666667,0.214953271,0.472103004,0.270462633,0.3,6
0.512096774,0.333333333,0.271028037,0.244635193,0.24911032,0.27,8
0.834677419,0.441666667,0.598130841,0.579399142,0.131672598,0.642,9
0.008064516,0.283333333,0.074766355,0.261802575,0.153024911,0.096,1
0.012096774,0.1,0.205607477,0.124463519,0,0.264,2
0.036290323,0.316666667,0,0,0.213523132,0.12,1
0.044354839,0.166666667,0.112149533,0.21888412,0.071174377,0.112,1
0.100806452,0.2,0.177570093,0.35193133,0.053380783,0.286,1
0.133064516,0.416666667,0.074766355,0.180257511,0.231316726,0.238,2
0.149193548,0.325,0.130841121,0.184549356,0.153024911,0.156,1
0.157258065,0.425,0.224299065,0.343347639,0.338078292,0.396,1
0.197580645,0.325,0.682242991,0.270386266,0.046263345,0.576,2
0.233870968,0.258333333,0.093457944,0.35193133,0.096085409,0.142,1
0.290322581,0.458333333,0.280373832,0.407725322,0.195729537,0.378,1
0.350806452,0.166666667,0.261682243,0.214592275,0.117437722,0.388,4
0.350806452,0.341666667,0.560747664,0.484978541,0.113879004,0.672,1
0.423387097,0.266666667,0.242990654,0.300429185,0.081850534,0.418,2
0.508064516,0.85,0.214953271,0.321888412,0.34519573,0.36,3
0.016129032,0.266666667,0.08411215,0.141630901,0.263345196,0.166,1
0.016129032,0.133333333,0.186915888,0.13304721,0.053380783,0.208,1
0.048387097,0.166666667,0.074766355,0.206008584,0.117437722,0.104,1
0.088709677,0.375,0.046728972,0,0.177935943,0.2,2
0.10483871,0.35,0.028037383,0.201716738,0.487544484,0.206,1
0.108870968,0.416666667,0.074766355,0.240343348,0.163701068,0.144,1
0.133064516,0.275,0.448598131,0.446351931,0.135231317,0.234,2
0.14516129,0.466666667,0.112149533,0.060085837,0.103202847,0.096,1
0.177419355,0.241666667,0.355140187,0.244635193,0.039145907,0.342,1
0.177419355,0.141666667,0.168224299,0.227467811,0.017793594,0.232,1
0.314516129,0.683333333,0.102803738,0.184549356,0.355871886,0.2,1
0.314516129,0.591666667,0.093457944,0.287553648,1,0.258,4
0.322580645,0.341666667,0.196261682,0.43776824,0.06405694,0.328,1
0.540322581,0.358333333,0.878504673,0.858369099,0.177935943,0.786,1
0.556451613,0.433333333,0.551401869,0.381974249,0.131672598,0.428,5
0.572580645,0.458333333,0.504672897,0.369098712,0.103202847,0.458,5
0.016129032,0.125,0.158878505,0.356223176,0.060498221,0.1,1
0.056451613,0.175,0.08411215,0.21888412,0.085409253,0.122,1
0.10483871,0.375,0.186915888,0.317596567,0.40569395,0.228,1
0.125,0.441666667,0.102803738,0.536480687,0.473309609,0.15,3
0.133064516,0.366666667,0.158878505,0.412017167,0.24911032,0.132,1
0.149193548,0.233333333,0.168224299,0.236051502,0.074733096,0.128,1
0.193548387,0.283333333,0.392523364,0.549356223,0.12455516,0.43,4
0.197580645,0.208333333,0,0.214592275,0.177935943,0.1,1
0.213709677,0.708333333,0.140186916,0.21888412,0.37366548,0.316,2
0.217741935,0.458333333,0.23364486,0.317596567,0.074733096,0.2,1
0.274193548,0.283333333,0.205607477,0.25751073,0.035587189,0.18,3
0.443548387,0.383333333,0.186915888,0.240343348,0.110320285,0.266,4
0.47983871,0.316666667,0.448598131,0.317596567,0.06405694,0.46,2
0.641129032,0.25,0.373831776,0.287553648,0.238434164,0.334,4
0.790322581,0.591666667,0.514018692,0.875536481,0.135231317,0.838,9
0.004032258,0.466666667,0.056074766,0.25751073,0.213523132,0.158,1
0.036290323,0.258333333,0.130841121,0.364806867,0.135231317,0.118,1
0.048387097,0.141666667,0.065420561,0.253218884,0.035587189,0.082,1
0.056451613,0.191666667,0.074766355,0.381974249,0.060498221,0.13,1
0.060483871,0.225,0.121495327,0.158798283,0.131672598,0.122,1
0.076612903,0.25,0,0.643776824,0.355871886,0.2,1
0.169354839,0.166666667,0.140186916,0,0.177935943,0.25,1
0.185483871,0.275,0.252336449,0.403433476,0.192170819,0.292,2
0.314516129,0.283333333,0.242990654,0.360515021,0.138790036,0.288,1
0.346774194,0.35,0.093457944,0.313304721,0.295373665,0.18,1
0.52016129,0.625,0.663551402,0.416309013,0.096085409,0.768,9
0.725806452,0.808333333,0.271028037,0.52360515,0.825622776,0.41,8
0.991935484,0.683333333,0.579439252,0.600858369,0.377224199,0.692,9
0.084677419,0.825,0.308411215,0.35193133,0.270462633,0.316,4
0.084677419,0.458333333,0.242990654,0.480686695,0.217081851,0.196,2
0.10483871,0.166666667,0.08411215,0.231759657,0.056939502,0.128,1
0.125,0.2,0.38317757,0.394849785,0.010676157,0.126,2
0.193548387,0.366666667,0.252336449,0.682403433,0.199288256,0.292,2
0.213709677,0.458333333,0.121495327,0.248927039,0.387900356,0.094,1
0.455645161,0.491666667,0.093457944,0.403433476,0.800711744,0.322,2
0.516129032,0.375,0.242990654,0.489270386,0.145907473,0.294,1
0.516129032,0.258333333,0.261682243,0.540772532,0.078291815,0.34,3
0.903225806,0.483333333,0.626168224,0.515021459,0.135231317,0.676,2
0.016129032,0.108333333,0.261682243,0,0.088967972,0.05,1
0.016129032,0.125,0.046728972,0,0,0,1
0.024193548,0.45,0.08411215,0.13304721,0.138790036,0.156,1
0.044354839,0.491666667,0.074766355,0.150214592,0.224199288,0.206,1
0.10483871,0.25,0.121495327,0.107296137,0.028469751,0.3,1
0.116935484,0.458333333,0.196261682,0.330472103,0.074733096,0.194,2
0.157258065,0.158333333,0.299065421,0.399141631,0.071174377,0.296,1
0.173387097,0.333333333,0.102803738,0.43776824,0.170818505,0.158,1
0.225806452,0.258333333,0.121495327,0.167381974,0.081850534,0.154,1
0.245967742,0.233333333,0.158878505,0.231759657,0.06405694,0.168,4
0.302419355,0.391666667,0.728971963,0.463519313,0.106761566,0.574,6
0.560483871,0.858333333,0.327102804,0.64806867,0.284697509,0.552,6
0.641129032,0.4,0.355140187,0.291845494,0.049822064,0.522,1
0.64516129,0.5,0.523364486,0.751072961,0.185053381,0.42,8
0.012096774,0.35,0.037383178,0.25751073,0.142348754,0.12,1
0.02016129,0.141666667,0.168224299,0.141630901,0.117437722,0.044,1
0.068548387,0.483333333,0.037383178,0.107296137,0.177935943,0.116,2
0.072580645,0.266666667,0.23364486,0.356223176,0.049822064,0.166,1
0.076612903,0.25,0.046728972,0.429184549,0.533807829,0.1,3
0.10483871,0.3,0.093457944,0.188841202,0.09252669,0.186,1
0.161290323,0.483333333,0.102803738,0.403433476,0.167259786,0.188,1
0.201612903,0.366666667,0.112149533,0.403433476,0.09252669,0.114,2
0.245967742,0.283333333,0.14953271,0.330472103,0.09252669,0.112,1
0.411290323,0.758333333,0.112149533,0.330472103,0.284697509,0.27,1
0.536290323,0.383333333,0.626168224,0.673819742,0.163701068,0.55,6
0.612903226,0.441666667,0.504672897,0.47639485,0.088967972,0.572,8
0.991935484,0.958333333,0.551401869,0.450643777,0.483985765,0.638,9
0.064516129,0.583333333,0.345794393,0.287553648,0.473309609,0.266,1
0.064516129,0.2,0.093457944,0.287553648,0.110320285,0.166,3
0.072580645,0.725,0.130841121,0.596566524,0.241992883,0.188,1
0.125,0.166666667,0.205607477,0.201716738,0.042704626,0.11,1
0.133064516,0.333333333,0.08411215,0.214592275,0.348754448,0.212,1
0.169354839,0.35,0.457943925,0.484978541,0.320284698,0.276,3
0.173387097,0.358333333,0.102803738,0.326180258,0.277580071,0.218,1
0.294354839,0.241666667,0.130841121,0.223175966,0.049822064,0.116,3
0.552419355,0.283333333,0.663551402,0.420600858,0.142348754,0.516,6
0.641129032,0.391666667,0.345794393,0.652360515,0.256227758,0.54,3
0.794354839,0.825,0.355140187,0.420600858,0.412811388,0.62,6
0.004032258,0.133333333,0.23364486,0.515021459,0.053380783,0.142,1
0.012096774,0.208333333,0.121495327,0.321888412,0.145907473,0.142,1
0.032258065,0.133333333,0.186915888,0.197424893,0.014234875,0.216,1
0.036290323,0.216666667,0.046728972,0.236051502,0.06405694,0.128,1
0.153225806,0.35,0.056074766,0.188841202,0.266903915,0.15,2
0.161290323,0.558333333,0.112149533,0.188841202,0.145907473,0.194,1
0.185483871,0.325,0.205607477,0.656652361,0.284697509,0.266,1
0.298387097,0.208333333,0.411214953,0.403433476,0.053380783,0.302,3
0.310483871,0.275,0.261682243,0.35193133,0.135231317,0.34,1
0.516129032,0.95,0.23364486,0.223175966,0.306049822,0.486,3
0.713709677,0.475,0.514018692,0.274678112,0.163701068,0.544,6
0.866935484,0.458333333,0.635514019,0.493562232,0,0.476,6
0.040322581,0.116666667,0.065420561,0.373390558,0.096085409,0.174,1
0.048387097,0.158333333,0.093457944,0.278969957,0.088967972,0.126,1
0.080645161,0.291666667,0.074766355,0.111587983,0.142348754,0.152,2
0.133064516,0.725,0.046728972,0.313304721,0.608540925,0.164,1
0.197580645,0.233333333,0.280373832,0.274678112,0.017793594,0.254,1
0.237903226,0.391666667,0.271028037,0.446351931,0.117437722,0.202,2
0.262096774,0.25,0.327102804,0.300429185,0.067615658,0.26,2
0.278225806,0.25,0.373831776,0.364806867,0.163701068,0.3,3
0.375,0.233333333,0.168224299,0.39055794,0.096085409,0.27,4
0.572580645,0.483333333,0.271028037,0.240343348,0.088967972,0.414,2
0.620967742,0.825,0.485981308,0.326180258,0.199288256,0.694,5
0.004032258,0.175,0.140186916,0.21888412,0.042704626,0.186,1
0.008064516,0.391666667,0.056074766,0.188841202,0.110320285,0.046,2
0.032258065,0.191666667,0.065420561,0.231759657,0.163701068,0.046,1
0.064516129,0.4,0.140186916,0.240343348,0.213523132,0.254,1
0.080645161,0.133333333,0.214953271,0.270386266,0.035587189,0.154,1
0.080645161,0.483333333,0.093457944,0.261802575,0.120996441,0.16,1
0.092741935,0.375,0.205607477,0.386266094,0.071174377,0.188,1
0.100806452,0.3,0.102803738,0.300429185,0.081850534,0.176,1
0.116935484,0.25,0.046728972,0.180257511,0.213523132,0.066,1
0.133064516,0.35,0.102803738,0.317596567,0.185053381,0.174,1
0.173387097,0.208333333,0.130841121,0.343347639,0.067615658,0.2,1
0.209677419,0.541666667,0.130841121,0.369098712,0.391459075,0.27,1
0.298387097,0.65,0.598130841,0.403433476,0.131672598,0.634,2
0.487903226,0.35,0.158878505,0.386266094,0.12455516,0.346,1
0.77016129,0.416666667,0.542056075,0.549356223,0.28113879,0.55,2
0.048387097,0.216666667,0.23364486,0.270386266,0.046263345,0.226,1
0.056451613,0.316666667,0,0,0.088967972,0,1
0.084677419,0.241666667,0.214953271,0.278969957,0.081850534,0.27,1
0.100806452,0.308333333,0.14953271,0.017167382,0.202846975,0.258,2
0.129032258,0.25,0.112149533,0.115879828,0.078291815,0.156,1
0.133064516,0.391666667,0.158878505,0.60944206,0.199288256,0.15,1
0.169354839,0.225,0.476635514,0.369098712,0.153024911,0.342,4
0.197580645,0.208333333,0.177570093,0.197424893,0.071174377,0.25,3
0.209677419,0.658333333,0.102803738,0.248927039,0.608540925,0.216,2
0.25,0.166666667,0.168224299,0.399141631,0.053380783,0.2,5
0.282258065,0.308333333,0.411214953,0.52360515,0.138790036,0.608,2
0.387096774,0.866666667,0.261682243,0.240343348,0.252669039,0.366,2
0.411290323,0.383333333,0.271028037,0.373390558,0.153024911,0.314,2
0.491935484,0.466666667,0.53271028,0.330472103,0.096085409,0.542,1
0.024193548,0.2,0.112149533,0.751072961,0.384341637,0.138,1
0.036290323,0.2,0.093457944,0.420600858,0.227758007,0.158,3
0.040322581,0.733333333,0.186915888,0.497854077,0.327402135,0.322,1
0.125,0.241666667,0.196261682,0.231759657,0.042704626,0.162,1
0.137096774,0.233333333,0.23364486,0.248927039,0.12455516,0.2,1
0.177419355,0.225,0.130841121,0.158798283,0.056939502,0.158,1
0.399193548,0.283333333,0.373831776,0.343347639,0.085409253,0.374,1
0.491935484,0.283333333,0.411214953,0.321888412,0.160142349,0.23,1
0.516129032,0.583333333,0.317757009,0.244635193,0.234875445,0.328,8
0.721774194,0.616666667,0.981308411,0.592274678,0.046263345,0.626,9
1,0.941666667,0.401869159,0.450643777,0.523131673,0.596,6
0.016129032,0.341666667,0.102803738,0.274678112,0.28113879,0.214,1
0.036290323,0.4,0.018691589,0.090128755,0.220640569,0.152,1
0.048387097,0.416666667,0.065420561,0.188841202,0.284697509,0.152,1
0.10483871,0.158333333,0.14953271,0.193133047,0.03202847,0.11,1
0.112903226,0.208333333,0.345794393,0.429184549,0,0.246,1
0.173387097,0.558333333,0.056074766,0.128755365,0.384341637,0.258,2
0.181451613,0.441666667,0.168224299,0.583690987,0.149466192,0.17,2
0.221774194,0.383333333,0.130841121,0.381974249,0.277580071,0.112,1
0.245967742,0.241666667,0.429906542,0.30472103,0.110320285,0.376,2
0.310483871,0.341666667,0.140186916,0.356223176,0.081850534,0.124,1
0.350806452,0.366666667,0.214953271,0.510729614,0.153024911,0.16,2
0.39516129,0.375,1,0.798283262,0.110320285,0.476,6
0.475806452,0.825,0.130841121,0.321888412,0.259786477,0.312,3
0.826612903,0.425,0.457943925,0.52360515,0.145907473,0.486,6
0.004032258,0.383333333,0.074766355,0.128755365,0.078291815,0.14,1
0.016129032,0.291666667,0.093457944,0.214592275,0,0.1,1
0.02016129,0.2,0.336448598,0.52360515,0.113879004,0.276,1
0.060483871,0.325,0.121495327,0.167381974,0.199288256,0.136,1
0.072580645,0.466666667,0.186915888,0.442060086,0.12455516,0.146,3
0.116935484,0.25,0.196261682,0.321888412,0.088967972,0.2,1
0.141129032,0.125,0.08411215,0.184549356,0.042704626,0.152,1
0.189516129,0.466666667,0.121495327,0.25751073,0.306049822,0.19,1
0.213709677,0.7,0.102803738,0.214592275,0.135231317,0.326,1
0.290322581,0.55,0.289719626,0.613733906,0.252669039,0.228,1
0.330645161,0.258333333,0.224299065,0.300429185,0.106761566,0.46,1
0.399193548,0.925,0.261682243,0.47639485,0.217081851,0.51,3
0.491935484,0.216666667,0.364485981,0.227467811,0.039145907,0.404,1
0.564516129,0.475,0.392523364,0.557939914,0.071174377,0.54,3
0.762096774,0.341666667,0.682242991,0.253218884,0.135231317,0.572,9
0.040322581,0.366666667,0.112149533,0.145922747,0.252669039,0.234,1
0.052419355,0.325,0.102803738,0.17167382,0.252669039,0.192,1
0.137096774,0.35,0.299065421,0.56223176,0.053380783,0.23,1
0.137096774,0.191666667,0.140186916,0.364806867,0.245551601,0.17,2
0.137096774,0.4,0.065420561,0.034334764,0.060498221,0.184,1
0.141129032,0.466666667,0.102803738,0.356223176,0.185053381,0.188,1
0.153225806,0.325,0.177570093,0.184549356,0.306049822,0.142,3
0.201612903,0.183333333,0.308411215,0.313304721,0.096085409,0.242,1
0.213709677,0.258333333,0.121495327,0.356223176,0.131672598,0.22,1
0.217741935,0.6,0.102803738,0.167381974,0.330960854,0.254,3
0.483870968,0.491666667,0.23364486,0.317596567,0.06405694,0.326,5
0.512096774,1.025,0.542056075,0.321888412,0.088967972,0.716,4
0.72983871,0.325,0.523364486,0.489270386,0.153024911,0.548,6
0,0.191666667,0.08411215,0.090128755,0.106761566,0.126,1
0.004032258,0.175,0.280373832,0.231759657,0.017793594,0.126,1
0.008064516,0.325,0.065420561,0.210300429,0.096085409,0.138,1
0.032258065,0.408333333,0.168224299,0.201716738,0.259786477,0.32,2
0.040322581,0.3,0.214953271,0.377682403,0.096085409,0.23,1
0.076612903,0.083333333,0,0,0,0,1
0.076612903,0.225,0.205607477,0.240343348,0.199288256,0.2,3
0.161290323,0.133333333,0.093457944,0.184549356,0.028469751,0.166,1
0.25,0.191666667,0.121495327,0.115879828,0.042704626,0.168,3
0.274193548,0.358333333,0.168224299,0.420600858,0.241992883,0.166,1
0.290322581,0.216666667,0.205607477,0.25751073,0.103202847,0.21,1
0.342741935,0.758333333,0.271028037,0.309012876,0.619217082,0.326,2
0.375,0.291666667,0.523364486,0.429184549,0.306049822,0.356,1
0.451612903,0.508333333,0.168224299,0.30472103,0.049822064,0.248,1
0.633064516,0.7,0.878504673,0.892703863,0.117437722,0.524,4
0.048387097,0.383333333,0.140186916,0.463519313,0.117437722,0.216,3
0.096774194,0.333333333,0.121495327,0.536480687,0.088967972,0.1,1
0.116935484,0.233333333,0.168224299,0.429184549,0.071174377,0.04,4
0.133064516,0.566666667,0.102803738,0.231759657,0.199288256,0.22,1
0.161290323,0.5,0.028037383,0.266094421,0.348754448,0.112,2
0.411290323,0.633333333,0.317757009,0.502145923,0.295373665,0.38,2
0.5,0.458333333,0.242990654,0.665236052,0.202846975,0.352,4
0.532258065,0.233333333,0.186915888,0.793991416,0.096085409,0.206,4
0.64516129,0.383333333,0.635514019,0.669527897,0.1886121,0.538,4
0.677419355,0.691666667,0.476635514,0.532188841,0.231316726,0.534,6
0.02016129,0.158333333,0.056074766,0.060085837,0.028469751,0.106,1
0.056451613,0.216666667,0.112149533,0.201716738,0.149466192,0.074,1
0.084677419,0.241666667,0.327102804,0.21888412,0.039145907,0.204,3
0.108870968,0.416666667,0.242990654,0.515021459,0.160142349,0.188,2
0.125,0.366666667,0.093457944,0.214592275,0.106761566,0.178,2
0.133064516,0.65,0.037383178,0.154506438,0.540925267,0.176,1
0.338709677,0.258333333,0.495327103,0.579399142,0.113879004,0.34,5
0.419354839,1.225,0.102803738,0.291845494,0.779359431,0.362,6
0.431451613,0.275,0.214953271,0.330472103,0.081850534,0.316,3
0.524193548,0.358333333,0.158878505,0.180257511,0.007117438,0.34,4
0.822580645,0.341666667,0.514018692,0.673819742,0.074733096,0.596,6
0.076612903,0.333333333,0.654205607,0.858369099,0,0,1
0.088709677,0.225,0.093457944,0.150214592,0.110320285,0.122,1
0.092741935,0.416666667,0.158878505,0.326180258,0.195729537,0.182,1
0.112903226,0.166666667,0.299065421,0.369098712,0.010676157,0.228,1
0.133064516,0.341666667,0.093457944,0.124463519,0.288256228,0.162,2
0.157258065,0.266666667,0.504672897,0.364806867,0.163701068,0.292,1
0.165322581,0.491666667,0.093457944,0.17167382,0.523131673,0.19,1
0.193548387,0.258333333,0.08411215,0.270386266,0.067615658,0.156,1
0.298387097,0.275,0.177570093,0.463519313,0.117437722,0.232,3
0.491935484,0.708333333,0.317757009,0.274678112,0.31316726,0.506,3
0.633064516,0.583333333,0.214953271,0.214592275,0.355871886,0.25,6
0.72983871,0.391666667,0.61682243,0.386266094,0.135231317,0.676,6
